deltaH: 0.175781
Omega_M  Omega_Lambda   Likelihood
0.406250 1.148438 0.975297 
0.406250 1.153125 0.975027 
0.406250 1.157812 0.974755 
0.406250 1.162500 0.974480 
0.406250 1.167188 0.974204 
0.406250 1.171875 0.973925 
0.406250 1.176562 0.973645 
0.406250 1.181250 0.973362 
0.406250 1.185937 0.973077 
0.406250 1.190625 0.972790 
0.406250 1.195312 0.972501 
0.406250 1.200000 0.972210 
0.409375 0.004687 0.999769 
0.409375 0.009375 0.999783 
0.409375 0.014062 0.999796 
0.409375 0.018750 0.999809 
0.409375 0.023438 0.999822 
0.409375 0.028125 0.999833 
0.409375 0.032813 0.999844 
0.409375 0.037500 0.999854 
0.409375 0.042187 0.999864 
0.409375 0.046875 0.999873 
0.409375 0.051562 0.999882 
0.409375 0.056250 0.999889 
0.409375 0.060937 0.999896 
0.409375 0.065625 0.999903 
0.409375 0.070312 0.999908 
0.409375 0.075000 0.999913 
0.409375 0.079687 0.999918 
0.409375 0.084375 0.999921 
0.409375 0.089063 0.999924 
0.409375 0.093750 0.999927 
0.409375 0.098437 0.999928 
0.409375 0.103125 0.999929 
0.409375 0.107812 0.999929 
0.409375 0.112500 0.999929 
0.409375 0.117188 0.999928 
0.409375 0.121875 0.999926 
0.409375 0.126562 0.999924 
0.409375 0.131250 0.999920 
0.409375 0.135937 0.999916 
0.409375 0.140625 0.999912 
0.409375 0.145312 0.999906 
0.409375 0.150000 0.999900 
0.409375 0.154688 0.999893 
0.409375 0.159375 0.999886 
0.409375 0.164062 0.999878 
0.409375 0.168750 0.999869 
0.409375 0.173437 0.999859 
0.409375 0.178125 0.999849 
0.409375 0.182812 0.999837 
0.409375 0.187500 0.999826 
0.409375 0.192187 0.999813 
0.409375 0.196875 0.999799 
0.409375 0.201563 0.999785 
0.409375 0.206250 0.999770 
0.409375 0.210938 0.999755 
0.409375 0.215625 0.999738 
0.409375 0.220312 0.999721 
0.409375 0.225000 0.999703 
0.409375 0.229687 0.999684 
0.409375 0.234375 0.999665 
0.409375 0.239062 0.999645 
0.409375 0.243750 0.999624 
0.409375 0.248437 0.999602 
0.409375 0.253125 0.999579 
0.409375 0.257812 0.999556 
0.409375 0.262500 0.999532 
0.409375 0.267187 0.999507 
0.409375 0.271875 0.999481 
0.409375 0.276562 0.999454 
0.409375 0.281250 0.999427 
0.409375 0.285938 0.999399 
0.409375 0.290625 0.999370 
0.409375 0.295312 0.999340 
0.409375 0.300000 0.999309 
0.409375 0.304688 0.999277 
0.409375 0.309375 0.999245 
0.409375 0.314062 0.999212 
0.409375 0.318750 0.999178 
0.409375 0.323437 0.999143 
0.409375 0.328125 0.999108 
0.409375 0.332813 0.999071 
0.409375 0.337500 0.999034 
0.409375 0.342187 0.998995 
0.409375 0.346875 0.998956 
0.409375 0.351562 0.998916 
0.409375 0.356250 0.998876 
0.409375 0.360937 0.998834 
0.409375 0.365625 0.998791 
0.409375 0.370312 0.998748 
0.409375 0.375000 0.998704 
0.409375 0.379688 0.998659 
0.409375 0.384375 0.998612 
0.409375 0.389062 0.998566 
0.409375 0.393750 0.998518 
0.409375 0.398438 0.998469 
0.409375 0.403125 0.998419 
0.409375 0.407812 0.998369 
0.409375 0.412500 0.998317 
0.409375 0.417187 0.998265 
0.409375 0.421875 0.998212 
0.409375 0.426563 0.998157 
0.409375 0.431250 0.998102 
0.409375 0.435937 0.998046 
0.409375 0.440625 0.997989 
0.409375 0.445312 0.997931 
0.409375 0.450000 0.997872 
0.409375 0.454687 0.997812 
0.409375 0.459375 0.997751 
0.409375 0.464062 0.997690 
0.409375 0.468750 0.997627 
0.409375 0.473437 0.997563 
0.409375 0.478125 0.997499 
0.409375 0.482812 0.997433 
0.409375 0.487500 0.997366 
0.409375 0.492188 0.997299 
0.409375 0.496875 0.997230 
0.409375 0.501563 0.997160 
0.409375 0.506250 0.997090 
0.409375 0.510937 0.997018 
0.409375 0.515625 0.996946 
0.409375 0.520312 0.996872 
0.409375 0.525000 0.996797 
0.409375 0.529687 0.996722 
0.409375 0.534375 0.996645 
0.409375 0.539062 0.996568 
0.409375 0.543750 0.996489 
0.409375 0.548438 0.996409 
0.409375 0.553125 0.996328 
0.409375 0.557812 0.996246 
0.409375 0.562500 0.996163 
0.409375 0.567187 0.996079 
0.409375 0.571875 0.995994 
0.409375 0.576562 0.995908 
0.409375 0.581250 0.995821 
0.409375 0.585938 0.995733 
0.409375 0.590625 0.995643 
0.409375 0.595313 0.995553 
0.409375 0.600000 0.995461 
0.409375 0.604687 0.995369 
0.409375 0.609375 0.995275 
0.409375 0.614062 0.995180 
0.409375 0.618750 0.995084 
0.409375 0.623437 0.994987 
0.409375 0.628125 0.994889 
0.409375 0.632812 0.994789 
0.409375 0.637500 0.994689 
0.409375 0.642188 0.994587 
0.409375 0.646875 0.994485 
0.409375 0.651562 0.994381 
0.409375 0.656250 0.994275 
0.409375 0.660937 0.994169 
0.409375 0.665625 0.994062 
0.409375 0.670312 0.993953 
0.409375 0.675000 0.993844 
0.409375 0.679688 0.993733 
0.409375 0.684375 0.993620 
0.409375 0.689063 0.993507 
0.409375 0.693750 0.993392 
0.409375 0.698437 0.993277 
0.409375 0.703125 0.993160 
0.409375 0.707812 0.993041 
0.409375 0.712500 0.992922 
0.409375 0.717187 0.992801 
0.409375 0.721875 0.992679 
0.409375 0.726562 0.992556 
0.409375 0.731250 0.992432 
0.409375 0.735938 0.992306 
0.409375 0.740625 0.992179 
0.409375 0.745312 0.992051 
0.409375 0.750000 0.991921 
0.409375 0.754687 0.991791 
0.409375 0.759375 0.991659 
0.409375 0.764062 0.991525 
0.409375 0.768750 0.991391 
0.409375 0.773438 0.991255 
0.409375 0.778125 0.991117 
0.409375 0.782813 0.990979 
0.409375 0.787500 0.990839 
0.409375 0.792187 0.990698 
0.409375 0.796875 0.990555 
0.409375 0.801562 0.990411 
0.409375 0.806250 0.990266 
0.409375 0.810937 0.990119 
0.409375 0.815625 0.989971 
0.409375 0.820312 0.989821 
0.409375 0.825000 0.989671 
0.409375 0.829688 0.989518 
0.409375 0.834375 0.989365 
0.409375 0.839062 0.989210 
0.409375 0.843750 0.989053 
0.409375 0.848437 0.988895 
0.409375 0.853125 0.988736 
0.409375 0.857812 0.988575 
0.409375 0.862500 0.988413 
0.409375 0.867188 0.988250 
0.409375 0.871875 0.988085 
0.409375 0.876563 0.987918 
0.409375 0.881250 0.987750 
0.409375 0.885937 0.987580 
0.409375 0.890625 0.987409 
0.409375 0.895312 0.987237 
0.409375 0.900000 0.987063 
0.409375 0.904687 0.986887 
0.409375 0.909375 0.986710 
0.409375 0.914062 0.986532 
0.409375 0.918750 0.986352 
0.409375 0.923437 0.986170 
0.409375 0.928125 0.985987 
0.409375 0.932812 0.985802 
0.409375 0.937500 0.985616 
0.409375 0.942187 0.985428 
0.409375 0.946875 0.985238 
0.409375 0.951562 0.985047 
0.409375 0.956250 0.984855 
0.409375 0.960938 0.984660 
0.409375 0.965625 0.984464 
0.409375 0.970312 0.984267 
0.409375 0.975000 0.984068 
0.409375 0.979687 0.983867 
0.409375 0.984375 0.983664 
0.409375 0.989062 0.983460 
0.409375 0.993750 0.983254 
0.409375 0.998437 0.983047 
0.409375 1.003125 0.982837 
0.409375 1.007812 0.982626 
0.409375 1.012500 0.982414 
0.409375 1.017187 0.982199 
0.409375 1.021875 0.981983 
0.409375 1.026563 0.981765 
0.409375 1.031250 0.981546 
0.409375 1.035937 0.981324 
0.409375 1.040625 0.981101 
0.409375 1.045312 0.980876 
0.409375 1.050000 0.980650 
0.409375 1.054688 0.980421 
0.409375 1.059375 0.980191 
0.409375 1.064062 0.979958 
0.409375 1.068750 0.979724 
0.409375 1.073438 0.979489 
0.409375 1.078125 0.979251 
0.409375 1.082812 0.979011 
0.409375 1.087500 0.978770 
0.409375 1.092187 0.978526 
0.409375 1.096875 0.978281 
0.409375 1.101562 0.978034 
0.409375 1.106250 0.977785 
0.409375 1.110937 0.977534 
0.409375 1.115625 0.977281 
0.409375 1.120313 0.977026 
0.409375 1.125000 0.976769 
0.409375 1.129687 0.976510 
0.409375 1.134375 0.976249 
0.409375 1.139062 0.975986 
0.409375 1.143750 0.975721 
0.409375 1.148438 0.975455 
0.409375 1.153125 0.975186 
0.409375 1.157812 0.974915 
0.409375 1.162500 0.974641 
0.409375 1.167188 0.974366 
0.409375 1.171875 0.974089 
0.409375 1.176562 0.973810 
0.409375 1.181250 0.973528 
0.409375 1.185937 0.973245 
0.409375 1.190625 0.972959 
0.409375 1.195312 0.972671 
0.409375 1.200000 0.972381 
0.412500 0.004687 0.999758 
0.412500 0.009375 0.999773 
0.412500 0.014062 0.999787 
0.412500 0.018750 0.999800 
0.412500 0.023438 0.999813 
0.412500 0.028125 0.999825 
0.412500 0.032813 0.999836 
0.412500 0.037500 0.999847 
0.412500 0.042187 0.999857 
0.412500 0.046875 0.999866 
0.412500 0.051562 0.999875 
0.412500 0.056250 0.999883 
0.412500 0.060937 0.999890 
0.412500 0.065625 0.999897 
0.412500 0.070312 0.999903 
0.412500 0.075000 0.999909 
0.412500 0.079687 0.999913 
0.412500 0.084375 0.999917 
0.412500 0.089063 0.999921 
0.412500 0.093750 0.999924 
0.412500 0.098437 0.999926 
0.412500 0.103125 0.999927 
0.412500 0.107812 0.999928 
0.412500 0.112500 0.999928 
0.412500 0.117188 0.999927 
0.412500 0.121875 0.999925 
0.412500 0.126562 0.999923 
0.412500 0.131250 0.999920 
0.412500 0.135937 0.999917 
0.412500 0.140625 0.999913 
0.412500 0.145312 0.999908 
0.412500 0.150000 0.999902 
0.412500 0.154688 0.999896 
0.412500 0.159375 0.999889 
0.412500 0.164062 0.999881 
0.412500 0.168750 0.999872 
0.412500 0.173437 0.999863 
0.412500 0.178125 0.999853 
0.412500 0.182812 0.999842 
0.412500 0.187500 0.999831 
0.412500 0.192187 0.999819 
0.412500 0.196875 0.999806 
0.412500 0.201563 0.999792 
0.412500 0.206250 0.999777 
0.412500 0.210938 0.999762 
0.412500 0.215625 0.999746 
0.412500 0.220312 0.999730 
0.412500 0.225000 0.999712 
0.412500 0.229687 0.999694 
0.412500 0.234375 0.999675 
0.412500 0.239062 0.999655 
0.412500 0.243750 0.999634 
0.412500 0.248437 0.999613 
0.412500 0.253125 0.999591 
0.412500 0.257812 0.999568 
0.412500 0.262500 0.999544 
0.412500 0.267187 0.999520 
0.412500 0.271875 0.999494 
0.412500 0.276562 0.999468 
0.412500 0.281250 0.999441 
0.412500 0.285938 0.999413 
0.412500 0.290625 0.999385 
0.412500 0.295312 0.999356 
0.412500 0.300000 0.999325 
0.412500 0.304688 0.999294 
0.412500 0.309375 0.999262 
0.412500 0.314062 0.999230 
0.412500 0.318750 0.999196 
0.412500 0.323437 0.999162 
0.412500 0.328125 0.999127 
0.412500 0.332813 0.999091 
0.412500 0.337500 0.999054 
0.412500 0.342187 0.999016 
0.412500 0.346875 0.998978 
0.412500 0.351562 0.998938 
0.412500 0.356250 0.998898 
0.412500 0.360937 0.998857 
0.412500 0.365625 0.998815 
0.412500 0.370312 0.998772 
0.412500 0.375000 0.998728 
0.412500 0.379688 0.998683 
0.412500 0.384375 0.998638 
0.412500 0.389062 0.998591 
0.412500 0.393750 0.998544 
0.412500 0.398438 0.998496 
0.412500 0.403125 0.998447 
0.412500 0.407812 0.998397 
0.412500 0.412500 0.998346 
0.412500 0.417187 0.998294 
0.412500 0.421875 0.998241 
0.412500 0.426563 0.998188 
0.412500 0.431250 0.998133 
0.412500 0.435937 0.998077 
0.412500 0.440625 0.998021 
0.412500 0.445312 0.997964 
0.412500 0.450000 0.997905 
0.412500 0.454687 0.997846 
0.412500 0.459375 0.997786 
0.412500 0.464062 0.997724 
0.412500 0.468750 0.997662 
0.412500 0.473437 0.997599 
0.412500 0.478125 0.997535 
0.412500 0.482812 0.997470 
0.412500 0.487500 0.997404 
0.412500 0.492188 0.997337 
0.412500 0.496875 0.997269 
0.412500 0.501563 0.997200 
0.412500 0.506250 0.997130 
0.412500 0.510937 0.997059 
0.412500 0.515625 0.996987 
0.412500 0.520312 0.996914 
0.412500 0.525000 0.996840 
0.412500 0.529687 0.996765 
0.412500 0.534375 0.996689 
0.412500 0.539062 0.996612 
0.412500 0.543750 0.996534 
0.412500 0.548438 0.996454 
0.412500 0.553125 0.996374 
0.412500 0.557812 0.996293 
0.412500 0.562500 0.996211 
0.412500 0.567187 0.996127 
0.412500 0.571875 0.996043 
0.412500 0.576562 0.995957 
0.412500 0.581250 0.995871 
0.412500 0.585938 0.995783 
0.412500 0.590625 0.995694 
0.412500 0.595313 0.995605 
0.412500 0.600000 0.995514 
0.412500 0.604687 0.995422 
0.412500 0.609375 0.995329 
0.412500 0.614062 0.995234 
0.412500 0.618750 0.995139 
0.412500 0.623437 0.995043 
0.412500 0.628125 0.994945 
0.412500 0.632812 0.994847 
0.412500 0.637500 0.994747 
0.412500 0.642188 0.994646 
0.412500 0.646875 0.994544 
0.412500 0.651562 0.994440 
0.412500 0.656250 0.994336 
0.412500 0.660937 0.994230 
0.412500 0.665625 0.994124 
0.412500 0.670312 0.994016 
0.412500 0.675000 0.993907 
0.412500 0.679688 0.993796 
0.412500 0.684375 0.993685 
0.412500 0.689063 0.993572 
0.412500 0.693750 0.993459 
0.412500 0.698437 0.993343 
0.412500 0.703125 0.993227 
0.412500 0.707812 0.993110 
0.412500 0.712500 0.992991 
0.412500 0.717187 0.992871 
0.412500 0.721875 0.992750 
0.412500 0.726562 0.992627 
0.412500 0.731250 0.992504 
0.412500 0.735938 0.992379 
0.412500 0.740625 0.992253 
0.412500 0.745312 0.992125 
0.412500 0.750000 0.991996 
0.412500 0.754687 0.991866 
0.412500 0.759375 0.991735 
0.412500 0.764062 0.991603 
0.412500 0.768750 0.991469 
0.412500 0.773438 0.991333 
0.412500 0.778125 0.991197 
0.412500 0.782813 0.991059 
0.412500 0.787500 0.990920 
0.412500 0.792187 0.990779 
0.412500 0.796875 0.990638 
0.412500 0.801562 0.990494 
0.412500 0.806250 0.990350 
0.412500 0.810937 0.990204 
0.412500 0.815625 0.990057 
0.412500 0.820312 0.989908 
0.412500 0.825000 0.989758 
0.412500 0.829688 0.989607 
0.412500 0.834375 0.989454 
0.412500 0.839062 0.989300 
0.412500 0.843750 0.989144 
0.412500 0.848437 0.988987 
0.412500 0.853125 0.988829 
0.412500 0.857812 0.988669 
0.412500 0.862500 0.988508 
0.412500 0.867188 0.988345 
0.412500 0.871875 0.988181 
0.412500 0.876563 0.988015 
0.412500 0.881250 0.987848 
0.412500 0.885937 0.987679 
0.412500 0.890625 0.987509 
0.412500 0.895312 0.987337 
0.412500 0.900000 0.987164 
0.412500 0.904687 0.986990 
0.412500 0.909375 0.986814 
0.412500 0.914062 0.986636 
0.412500 0.918750 0.986457 
0.412500 0.923437 0.986276 
0.412500 0.928125 0.986094 
0.412500 0.932812 0.985910 
0.412500 0.937500 0.985725 
0.412500 0.942187 0.985538 
0.412500 0.946875 0.985349 
0.412500 0.951562 0.985159 
0.412500 0.956250 0.984967 
0.412500 0.960938 0.984774 
0.412500 0.965625 0.984579 
0.412500 0.970312 0.984382 
0.412500 0.975000 0.984184 
0.412500 0.979687 0.983984 
0.412500 0.984375 0.983783 
0.412500 0.989062 0.983579 
0.412500 0.993750 0.983374 
0.412500 0.998437 0.983168 
0.412500 1.003125 0.982960 
0.412500 1.007812 0.982750 
0.412500 1.012500 0.982538 
0.412500 1.017187 0.982325 
0.412500 1.021875 0.982110 
0.412500 1.026563 0.981893 
0.412500 1.031250 0.981674 
0.412500 1.035937 0.981454 
0.412500 1.040625 0.981232 
0.412500 1.045312 0.981008 
0.412500 1.050000 0.980782 
0.412500 1.054688 0.980555 
0.412500 1.059375 0.980326 
0.412500 1.064062 0.980094 
0.412500 1.068750 0.979862 
0.412500 1.073438 0.979627 
0.412500 1.078125 0.979390 
0.412500 1.082812 0.979152 
0.412500 1.087500 0.978911 
0.412500 1.092187 0.978669 
0.412500 1.096875 0.978425 
0.412500 1.101562 0.978179 
0.412500 1.106250 0.977931 
0.412500 1.110937 0.977681 
0.412500 1.115625 0.977429 
0.412500 1.120313 0.977176 
0.412500 1.125000 0.976920 
0.412500 1.129687 0.976662 
0.412500 1.134375 0.976403 
0.412500 1.139062 0.976141 
0.412500 1.143750 0.975877 
0.412500 1.148438 0.975611 
0.412500 1.153125 0.975344 
0.412500 1.157812 0.975074 
0.412500 1.162500 0.974802 
0.412500 1.167188 0.974528 
0.412500 1.171875 0.974252 
0.412500 1.176562 0.973974 
0.412500 1.181250 0.973694 
0.412500 1.185937 0.973411 
0.412500 1.190625 0.973127 
0.412500 1.195312 0.972840 
0.412500 1.200000 0.972552 
0.415625 0.004687 0.999748 
0.415625 0.009375 0.999762 
0.415625 0.014062 0.999777 
0.415625 0.018750 0.999790 
0.415625 0.023438 0.999803 
0.415625 0.028125 0.999816 
0.415625 0.032813 0.999827 
0.415625 0.037500 0.999838 
0.415625 0.042187 0.999849 
0.415625 0.046875 0.999859 
0.415625 0.051562 0.999868 
0.415625 0.056250 0.999876 
0.415625 0.060937 0.999884 
0.415625 0.065625 0.999891 
0.415625 0.070312 0.999898 
0.415625 0.075000 0.999904 
0.415625 0.079687 0.999909 
0.415625 0.084375 0.999913 
0.415625 0.089063 0.999917 
0.415625 0.093750 0.999920 
0.415625 0.098437 0.999923 
0.415625 0.103125 0.999924 
0.415625 0.107812 0.999925 
0.415625 0.112500 0.999926 
0.415625 0.117188 0.999926 
0.415625 0.121875 0.999925 
0.415625 0.126562 0.999923 
0.415625 0.131250 0.999920 
0.415625 0.135937 0.999917 
0.415625 0.140625 0.999913 
0.415625 0.145312 0.999909 
0.415625 0.150000 0.999904 
0.415625 0.154688 0.999898 
0.415625 0.159375 0.999891 
0.415625 0.164062 0.999884 
0.415625 0.168750 0.999876 
0.415625 0.173437 0.999867 
0.415625 0.178125 0.999857 
0.415625 0.182812 0.999847 
0.415625 0.187500 0.999836 
0.415625 0.192187 0.999824 
0.415625 0.196875 0.999812 
0.415625 0.201563 0.999798 
0.415625 0.206250 0.999784 
0.415625 0.210938 0.999769 
0.415625 0.215625 0.999754 
0.415625 0.220312 0.999738 
0.415625 0.225000 0.999721 
0.415625 0.229687 0.999703 
0.415625 0.234375 0.999684 
0.415625 0.239062 0.999665 
0.415625 0.243750 0.999645 
0.415625 0.248437 0.999624 
0.415625 0.253125 0.999602 
0.415625 0.257812 0.999580 
0.415625 0.262500 0.999556 
0.415625 0.267187 0.999532 
0.415625 0.271875 0.999507 
0.415625 0.276562 0.999482 
0.415625 0.281250 0.999455 
0.415625 0.285938 0.999428 
0.415625 0.290625 0.999400 
0.415625 0.295312 0.999371 
0.415625 0.300000 0.999341 
0.415625 0.304688 0.999311 
0.415625 0.309375 0.999280 
0.415625 0.314062 0.999247 
0.415625 0.318750 0.999214 
0.415625 0.323437 0.999181 
0.415625 0.328125 0.999146 
0.415625 0.332813 0.999110 
0.415625 0.337500 0.999074 
0.415625 0.342187 0.999037 
0.415625 0.346875 0.998999 
0.415625 0.351562 0.998960 
0.415625 0.356250 0.998920 
0.415625 0.360937 0.998879 
0.415625 0.365625 0.998838 
0.415625 0.370312 0.998795 
0.415625 0.375000 0.998752 
0.415625 0.379688 0.998708 
0.415625 0.384375 0.998663 
0.415625 0.389062 0.998617 
0.415625 0.393750 0.998570 
0.415625 0.398438 0.998523 
0.415625 0.403125 0.998474 
0.415625 0.407812 0.998425 
0.415625 0.412500 0.998374 
0.415625 0.417187 0.998323 
0.415625 0.421875 0.998271 
0.415625 0.426563 0.998218 
0.415625 0.431250 0.998163 
0.415625 0.435937 0.998108 
0.415625 0.440625 0.998053 
0.415625 0.445312 0.997996 
0.415625 0.450000 0.997938 
0.415625 0.454687 0.997879 
0.415625 0.459375 0.997820 
0.415625 0.464062 0.997759 
0.415625 0.468750 0.997697 
0.415625 0.473437 0.997635 
0.415625 0.478125 0.997571 
0.415625 0.482812 0.997507 
0.415625 0.487500 0.997441 
0.415625 0.492188 0.997375 
0.415625 0.496875 0.997307 
0.415625 0.501563 0.997239 
0.415625 0.506250 0.997169 
0.415625 0.510937 0.997099 
0.415625 0.515625 0.997028 
0.415625 0.520312 0.996955 
0.415625 0.525000 0.996882 
0.415625 0.529687 0.996807 
0.415625 0.534375 0.996732 
0.415625 0.539062 0.996655 
0.415625 0.543750 0.996578 
0.415625 0.548438 0.996499 
0.415625 0.553125 0.996420 
0.415625 0.557812 0.996339 
0.415625 0.562500 0.996257 
0.415625 0.567187 0.996175 
0.415625 0.571875 0.996091 
0.415625 0.576562 0.996006 
0.415625 0.581250 0.995920 
0.415625 0.585938 0.995833 
0.415625 0.590625 0.995745 
0.415625 0.595313 0.995656 
0.415625 0.600000 0.995566 
0.415625 0.604687 0.995474 
0.415625 0.609375 0.995382 
0.415625 0.614062 0.995288 
0.415625 0.618750 0.995194 
0.415625 0.623437 0.995098 
0.415625 0.628125 0.995001 
0.415625 0.632812 0.994903 
0.415625 0.637500 0.994804 
0.415625 0.642188 0.994704 
0.415625 0.646875 0.994602 
0.415625 0.651562 0.994500 
0.415625 0.656250 0.994396 
0.415625 0.660937 0.994291 
0.415625 0.665625 0.994185 
0.415625 0.670312 0.994078 
0.415625 0.675000 0.993970 
0.415625 0.679688 0.993860 
0.415625 0.684375 0.993749 
0.415625 0.689063 0.993637 
0.415625 0.693750 0.993524 
0.415625 0.698437 0.993410 
0.415625 0.703125 0.993294 
0.415625 0.707812 0.993177 
0.415625 0.712500 0.993059 
0.415625 0.717187 0.992940 
0.415625 0.721875 0.992820 
0.415625 0.726562 0.992698 
0.415625 0.731250 0.992575 
0.415625 0.735938 0.992451 
0.415625 0.740625 0.992326 
0.415625 0.745312 0.992199 
0.415625 0.750000 0.992071 
0.415625 0.754687 0.991942 
0.415625 0.759375 0.991811 
0.415625 0.764062 0.991679 
0.415625 0.768750 0.991546 
0.415625 0.773438 0.991412 
0.415625 0.778125 0.991276 
0.415625 0.782813 0.991139 
0.415625 0.787500 0.991001 
0.415625 0.792187 0.990861 
0.415625 0.796875 0.990720 
0.415625 0.801562 0.990577 
0.415625 0.806250 0.990434 
0.415625 0.810937 0.990289 
0.415625 0.815625 0.990142 
0.415625 0.820312 0.989994 
0.415625 0.825000 0.989845 
0.415625 0.829688 0.989695 
0.415625 0.834375 0.989543 
0.415625 0.839062 0.989389 
0.415625 0.843750 0.989235 
0.415625 0.848437 0.989078 
0.415625 0.853125 0.988921 
0.415625 0.857812 0.988762 
0.415625 0.862500 0.988601 
0.415625 0.867188 0.988439 
0.415625 0.871875 0.988276 
0.415625 0.876563 0.988111 
0.415625 0.881250 0.987945 
0.415625 0.885937 0.987777 
0.415625 0.890625 0.987608 
0.415625 0.895312 0.987437 
0.415625 0.900000 0.987265 
0.415625 0.904687 0.987091 
0.415625 0.909375 0.986916 
0.415625 0.914062 0.986739 
0.415625 0.918750 0.986561 
0.415625 0.923437 0.986381 
0.415625 0.928125 0.986200 
0.415625 0.932812 0.986017 
0.415625 0.937500 0.985833 
0.415625 0.942187 0.985647 
0.415625 0.946875 0.985459 
0.415625 0.951562 0.985270 
0.415625 0.956250 0.985079 
0.415625 0.960938 0.984887 
0.415625 0.965625 0.984693 
0.415625 0.970312 0.984497 
0.415625 0.975000 0.984300 
0.415625 0.979687 0.984101 
0.415625 0.984375 0.983900 
0.415625 0.989062 0.983698 
