deltaH: 0.175781
0.043750 0.975000 0.965813 
0.043750 0.984375 0.965123 
0.043750 0.993750 0.964423 
0.043750 1.003125 0.963712 
0.043750 1.012500 0.962991 
0.043750 1.021875 0.962259 
0.043750 1.031250 0.961516 
0.043750 1.040625 0.960763 
0.043750 1.050000 0.959998 
0.043750 1.059375 0.959222 
0.043750 1.068750 0.958434 
0.043750 1.078125 0.957634 
0.043750 1.087500 0.956823 
0.043750 1.096875 0.956000 
0.043750 1.106250 0.955165 
0.043750 1.115625 0.954317 
0.043750 1.125000 0.953456 
0.043750 1.134375 0.952583 
0.043750 1.143750 0.951697 
0.043750 1.153125 0.950797 
0.043750 1.162500 0.949885 
0.043750 1.171875 0.948958 
0.043750 1.181250 0.948018 
0.043750 1.190625 0.947064 
0.043750 1.200000 0.946095 
0.050000 0.009375 0.999299 
0.050000 0.018750 0.999225 
0.050000 0.028125 0.999148 
0.050000 0.037500 0.999068 
0.050000 0.046875 0.998984 
0.050000 0.056250 0.998896 
0.050000 0.065625 0.998805 
0.050000 0.075000 0.998711 
0.050000 0.084375 0.998613 
0.050000 0.093750 0.998511 
0.050000 0.103125 0.998405 
0.050000 0.112500 0.998296 
0.050000 0.121875 0.998183 
0.050000 0.131250 0.998067 
0.050000 0.140625 0.997946 
0.050000 0.150000 0.997822 
0.050000 0.159375 0.997693 
0.050000 0.168750 0.997561 
0.050000 0.178125 0.997425 
0.050000 0.187500 0.997285 
0.050000 0.196875 0.997141 
0.050000 0.206250 0.996993 
0.050000 0.215625 0.996841 
0.050000 0.225000 0.996684 
0.050000 0.234375 0.996524 
0.050000 0.243750 0.996359 
0.050000 0.253125 0.996190 
0.050000 0.262500 0.996017 
0.050000 0.271875 0.995839 
0.050000 0.281250 0.995657 
0.050000 0.290625 0.995471 
0.050000 0.300000 0.995280 
0.050000 0.309375 0.995084 
0.050000 0.318750 0.994885 
0.050000 0.328125 0.994680 
0.050000 0.337500 0.994471 
0.050000 0.346875 0.994257 
0.050000 0.356250 0.994039 
0.050000 0.365625 0.993815 
0.050000 0.375000 0.993587 
0.050000 0.384375 0.993354 
0.050000 0.393750 0.993116 
0.050000 0.403125 0.992874 
0.050000 0.412500 0.992626 
0.050000 0.421875 0.992373 
0.050000 0.431250 0.992115 
0.050000 0.440625 0.991852 
0.050000 0.450000 0.991584 
0.050000 0.459375 0.991310 
0.050000 0.468750 0.991031 
0.050000 0.478125 0.990747 
0.050000 0.487500 0.990457 
0.050000 0.496875 0.990162 
0.050000 0.506250 0.989861 
0.050000 0.515625 0.989555 
0.050000 0.525000 0.989243 
0.050000 0.534375 0.988925 
0.050000 0.543750 0.988601 
0.050000 0.553125 0.988272 
0.050000 0.562500 0.987937 
0.050000 0.571875 0.987596 
0.050000 0.581250 0.987249 
0.050000 0.590625 0.986895 
0.050000 0.600000 0.986536 
0.050000 0.609375 0.986170 
0.050000 0.618750 0.985798 
0.050000 0.628125 0.985420 
0.050000 0.637500 0.985035 
0.050000 0.646875 0.984644 
0.050000 0.656250 0.984246 
0.050000 0.665625 0.983842 
0.050000 0.675000 0.983431 
0.050000 0.684375 0.983013 
0.050000 0.693750 0.982588 
0.050000 0.703125 0.982157 
0.050000 0.712500 0.981718 
0.050000 0.721875 0.981272 
0.050000 0.731250 0.980819 
0.050000 0.740625 0.980359 
0.050000 0.750000 0.979891 
0.050000 0.759375 0.979416 
0.050000 0.768750 0.978933 
0.050000 0.778125 0.978443 
0.050000 0.787500 0.977945 
0.050000 0.796875 0.977440 
0.050000 0.806250 0.976926 
0.050000 0.815625 0.976404 
0.050000 0.825000 0.975875 
0.050000 0.834375 0.975337 
0.050000 0.843750 0.974791 
0.050000 0.853125 0.974236 
0.050000 0.862500 0.973673 
0.050000 0.871875 0.973102 
0.050000 0.881250 0.972521 
0.050000 0.890625 0.971932 
0.050000 0.900000 0.971334 
0.050000 0.909375 0.970727 
0.050000 0.918750 0.970111 
0.050000 0.928125 0.969485 
0.050000 0.937500 0.968850 
0.050000 0.946875 0.968206 
0.050000 0.956250 0.967552 
0.050000 0.965625 0.966888 
0.050000 0.975000 0.966214 
0.050000 0.984375 0.965530 
0.050000 0.993750 0.964836 
0.050000 1.003125 0.964132 
0.050000 1.012500 0.963417 
0.050000 1.021875 0.962691 
0.050000 1.031250 0.961955 
0.050000 1.040625 0.961208 
0.050000 1.050000 0.960450 
0.050000 1.059375 0.959680 
0.050000 1.068750 0.958899 
0.050000 1.078125 0.958107 
0.050000 1.087500 0.957303 
0.050000 1.096875 0.956487 
0.050000 1.106250 0.955659 
0.050000 1.115625 0.954818 
0.050000 1.125000 0.953965 
0.050000 1.134375 0.953100 
0.050000 1.143750 0.952221 
0.050000 1.153125 0.951330 
0.050000 1.162500 0.950425 
0.050000 1.171875 0.949507 
0.050000 1.181250 0.948575 
0.050000 1.190625 0.947629 
0.050000 1.200000 0.946669 
0.056250 0.009375 0.999338 
0.056250 0.018750 0.999267 
0.056250 0.028125 0.999191 
0.056250 0.037500 0.999113 
0.056250 0.046875 0.999031 
0.056250 0.056250 0.998946 
0.056250 0.065625 0.998857 
0.056250 0.075000 0.998764 
0.056250 0.084375 0.998668 
0.056250 0.093750 0.998569 
0.056250 0.103125 0.998465 
0.056250 0.112500 0.998358 
0.056250 0.121875 0.998248 
0.056250 0.131250 0.998133 
0.056250 0.140625 0.998015 
0.056250 0.150000 0.997893 
0.056250 0.159375 0.997767 
0.056250 0.168750 0.997637 
0.056250 0.178125 0.997503 
0.056250 0.187500 0.997366 
0.056250 0.196875 0.997224 
0.056250 0.206250 0.997078 
0.056250 0.215625 0.996928 
0.056250 0.225000 0.996774 
0.056250 0.234375 0.996616 
0.056250 0.243750 0.996454 
0.056250 0.253125 0.996287 
0.056250 0.262500 0.996117 
0.056250 0.271875 0.995942 
0.056250 0.281250 0.995762 
0.056250 0.290625 0.995579 
0.056250 0.300000 0.995390 
0.056250 0.309375 0.995198 
0.056250 0.318750 0.995000 
0.056250 0.328125 0.994799 
0.056250 0.337500 0.994592 
0.056250 0.346875 0.994381 
0.056250 0.356250 0.994165 
0.056250 0.365625 0.993945 
0.056250 0.375000 0.993720 
0.056250 0.384375 0.993490 
0.056250 0.393750 0.993255 
0.056250 0.403125 0.993015 
0.056250 0.412500 0.992770 
0.056250 0.421875 0.992520 
0.056250 0.431250 0.992265 
0.056250 0.440625 0.992005 
0.056250 0.450000 0.991740 
0.056250 0.459375 0.991469 
0.056250 0.468750 0.991193 
0.056250 0.478125 0.990912 
0.056250 0.487500 0.990626 
0.056250 0.496875 0.990334 
0.056250 0.506250 0.990037 
0.056250 0.515625 0.989733 
0.056250 0.525000 0.989425 
0.056250 0.534375 0.989111 
0.056250 0.543750 0.988790 
0.056250 0.553125 0.988465 
0.056250 0.562500 0.988133 
0.056250 0.571875 0.987795 
0.056250 0.581250 0.987452 
0.056250 0.590625 0.987102 
0.056250 0.600000 0.986746 
0.056250 0.609375 0.986384 
0.056250 0.618750 0.986016 
0.056250 0.628125 0.985642 
0.056250 0.637500 0.985261 
0.056250 0.646875 0.984873 
0.056250 0.656250 0.984480 
0.056250 0.665625 0.984079 
0.056250 0.675000 0.983672 
0.056250 0.684375 0.983258 
0.056250 0.693750 0.982837 
0.056250 0.703125 0.982410 
0.056250 0.712500 0.981975 
0.056250 0.721875 0.981534 
0.056250 0.731250 0.981085 
0.056250 0.740625 0.980629 
0.056250 0.750000 0.980166 
0.056250 0.759375 0.979695 
0.056250 0.768750 0.979217 
0.056250 0.778125 0.978731 
0.056250 0.787500 0.978238 
0.056250 0.796875 0.977737 
0.056250 0.806250 0.977228 
0.056250 0.815625 0.976711 
0.056250 0.825000 0.976186 
0.056250 0.834375 0.975653 
0.056250 0.843750 0.975112 
0.056250 0.853125 0.974562 
0.056250 0.862500 0.974005 
0.056250 0.871875 0.973438 
0.056250 0.881250 0.972863 
0.056250 0.890625 0.972279 
0.056250 0.900000 0.971686 
0.056250 0.909375 0.971085 
0.056250 0.918750 0.970474 
0.056250 0.928125 0.969854 
0.056250 0.937500 0.969225 
0.056250 0.946875 0.968586 
0.056250 0.956250 0.967937 
0.056250 0.965625 0.967279 
0.056250 0.975000 0.966611 
0.056250 0.984375 0.965933 
0.056250 0.993750 0.965245 
0.056250 1.003125 0.964547 
0.056250 1.012500 0.963839 
0.056250 1.021875 0.963120 
0.056250 1.031250 0.962390 
0.056250 1.040625 0.961649 
0.056250 1.050000 0.960898 
0.056250 1.059375 0.960135 
0.056250 1.068750 0.959361 
0.056250 1.078125 0.958575 
0.056250 1.087500 0.957778 
0.056250 1.096875 0.956969 
0.056250 1.106250 0.956148 
0.056250 1.115625 0.955315 
0.056250 1.125000 0.954470 
0.056250 1.134375 0.953612 
0.056250 1.143750 0.952741 
0.056250 1.153125 0.951858 
0.056250 1.162500 0.950961 
0.056250 1.171875 0.950051 
0.056250 1.181250 0.949127 
0.056250 1.190625 0.948189 
0.056250 1.200000 0.947238 
0.062500 0.009375 0.999376 
0.062500 0.018750 0.999306 
0.062500 0.028125 0.999233 
0.062500 0.037500 0.999157 
0.062500 0.046875 0.999077 
0.062500 0.056250 0.998994 
0.062500 0.065625 0.998907 
0.062500 0.075000 0.998817 
0.062500 0.084375 0.998723 
0.062500 0.093750 0.998625 
0.062500 0.103125 0.998524 
0.062500 0.112500 0.998419 
0.062500 0.121875 0.998311 
0.062500 0.131250 0.998198 
0.062500 0.140625 0.998082 
0.062500 0.150000 0.997963 
0.062500 0.159375 0.997839 
0.062500 0.168750 0.997711 
0.062500 0.178125 0.997580 
0.062500 0.187500 0.997444 
0.062500 0.196875 0.997305 
0.062500 0.206250 0.997162 
0.062500 0.215625 0.997014 
0.062500 0.225000 0.996863 
0.062500 0.234375 0.996707 
0.062500 0.243750 0.996547 
0.062500 0.253125 0.996384 
0.062500 0.262500 0.996215 
0.062500 0.271875 0.996043 
0.062500 0.281250 0.995866 
0.062500 0.290625 0.995685 
0.062500 0.300000 0.995499 
0.062500 0.309375 0.995309 
0.062500 0.318750 0.995114 
0.062500 0.328125 0.994915 
0.062500 0.337500 0.994712 
0.062500 0.346875 0.994503 
0.062500 0.356250 0.994291 
0.062500 0.365625 0.994073 
0.062500 0.375000 0.993851 
0.062500 0.384375 0.993623 
0.062500 0.393750 0.993391 
0.062500 0.403125 0.993154 
0.062500 0.412500 0.992912 
0.062500 0.421875 0.992665 
0.062500 0.431250 0.992413 
0.062500 0.440625 0.992156 
0.062500 0.450000 0.991894 
0.062500 0.459375 0.991627 
0.062500 0.468750 0.991354 
0.062500 0.478125 0.991076 
0.062500 0.487500 0.990793 
0.062500 0.496875 0.990504 
0.062500 0.506250 0.990210 
0.062500 0.515625 0.989910 
0.062500 0.525000 0.989605 
0.062500 0.534375 0.989294 
0.062500 0.543750 0.988977 
0.062500 0.553125 0.988655 
0.062500 0.562500 0.988327 
0.062500 0.571875 0.987993 
0.062500 0.581250 0.987653 
0.062500 0.590625 0.987307 
0.062500 0.600000 0.986954 
0.062500 0.609375 0.986596 
0.062500 0.618750 0.986232 
0.062500 0.628125 0.985861 
0.062500 0.637500 0.985484 
0.062500 0.646875 0.985100 
0.062500 0.656250 0.984710 
0.062500 0.665625 0.984314 
0.062500 0.675000 0.983911 
0.062500 0.684375 0.983501 
0.062500 0.693750 0.983084 
0.062500 0.703125 0.982661 
0.062500 0.712500 0.982230 
0.062500 0.721875 0.981793 
0.062500 0.731250 0.981348 
0.062500 0.740625 0.980897 
0.062500 0.750000 0.980438 
0.062500 0.759375 0.979972 
0.062500 0.768750 0.979498 
0.062500 0.778125 0.979017 
0.062500 0.787500 0.978528 
0.062500 0.796875 0.978031 
0.062500 0.806250 0.977527 
0.062500 0.815625 0.977015 
0.062500 0.825000 0.976495 
0.062500 0.834375 0.975967 
0.062500 0.843750 0.975430 
0.062500 0.853125 0.974886 
0.062500 0.862500 0.974333 
0.062500 0.871875 0.973772 
0.062500 0.881250 0.973202 
0.062500 0.890625 0.972623 
0.062500 0.900000 0.972035 
0.062500 0.909375 0.971439 
0.062500 0.918750 0.970834 
0.062500 0.928125 0.970219 
0.062500 0.937500 0.969595 
0.062500 0.946875 0.968962 
0.062500 0.956250 0.968320 
0.062500 0.965625 0.967667 
0.062500 0.975000 0.967005 
0.062500 0.984375 0.966333 
0.062500 0.993750 0.965652 
0.062500 1.003125 0.964959 
0.062500 1.012500 0.964257 
0.062500 1.021875 0.963544 
0.062500 1.031250 0.962821 
0.062500 1.040625 0.962087 
0.062500 1.050000 0.961342 
0.062500 1.059375 0.960586 
0.062500 1.068750 0.959818 
0.062500 1.078125 0.959040 
0.062500 1.087500 0.958250 
0.062500 1.096875 0.957448 
0.062500 1.106250 0.956634 
0.062500 1.115625 0.955808 
0.062500 1.125000 0.954970 
0.062500 1.134375 0.954120 
0.062500 1.143750 0.953257 
0.062500 1.153125 0.952381 
0.062500 1.162500 0.951492 
0.062500 1.171875 0.950590 
0.062500 1.181250 0.949674 
0.062500 1.190625 0.948745 
0.062500 1.200000 0.947802 
0.068750 0.009375 0.999413 
0.068750 0.018750 0.999345 
0.068750 0.028125 0.999274 
0.068750 0.037500 0.999200 
0.068750 0.046875 0.999122 
0.068750 0.056250 0.999041 
0.068750 0.065625 0.998956 
0.068750 0.075000 0.998868 
0.068750 0.084375 0.998776 
0.068750 0.093750 0.998680 
0.068750 0.103125 0.998581 
0.068750 0.112500 0.998479 
0.068750 0.121875 0.998372 
0.068750 0.131250 0.998262 
0.068750 0.140625 0.998148 
0.068750 0.150000 0.998031 
0.068750 0.159375 0.997910 
0.068750 0.168750 0.997784 
0.068750 0.178125 0.997655 
0.068750 0.187500 0.997522 
0.068750 0.196875 0.997385 
0.068750 0.206250 0.997244 
0.068750 0.215625 0.997099 
0.068750 0.225000 0.996950 
0.068750 0.234375 0.996797 
0.068750 0.243750 0.996639 
0.068750 0.253125 0.996478 
0.068750 0.262500 0.996312 
0.068750 0.271875 0.996142 
0.068750 0.281250 0.995968 
0.068750 0.290625 0.995789 
0.068750 0.300000 0.995606 
0.068750 0.309375 0.995419 
0.068750 0.318750 0.995227 
0.068750 0.328125 0.995031 
0.068750 0.337500 0.994830 
0.068750 0.346875 0.994624 
0.068750 0.356250 0.994414 
0.068750 0.365625 0.994199 
0.068750 0.375000 0.993980 
0.068750 0.384375 0.993755 
0.068750 0.393750 0.993526 
0.068750 0.403125 0.993292 
0.068750 0.412500 0.993053 
0.068750 0.421875 0.992809 
0.068750 0.431250 0.992560 
0.068750 0.440625 0.992306 
0.068750 0.450000 0.992047 
0.068750 0.459375 0.991783 
0.068750 0.468750 0.991513 
0.068750 0.478125 0.991238 
0.068750 0.487500 0.990958 
0.068750 0.496875 0.990673 
0.068750 0.506250 0.990382 
0.068750 0.515625 0.990085 
0.068750 0.525000 0.989783 
0.068750 0.534375 0.989476 
0.068750 0.543750 0.989162 
0.068750 0.553125 0.988843 
0.068750 0.562500 0.988519 
0.068750 0.571875 0.988188 
0.068750 0.581250 0.987851 
0.068750 0.590625 0.987509 
0.068750 0.600000 0.987160 
0.068750 0.609375 0.986806 
0.068750 0.618750 0.986445 
0.068750 0.628125 0.986078 
0.068750 0.637500 0.985705 
0.068750 0.646875 0.985325 
0.068750 0.656250 0.984939 
0.068750 0.665625 0.984546 
0.068750 0.675000 0.984147 
0.068750 0.684375 0.983741 
0.068750 0.693750 0.983328 
0.068750 0.703125 0.982909 
0.068750 0.712500 0.982483 
0.068750 0.721875 0.982049 
0.068750 0.731250 0.981609 
0.068750 0.740625 0.981162 
0.068750 0.750000 0.980707 
0.068750 0.759375 0.980245 
0.068750 0.768750 0.979776 
0.068750 0.778125 0.979299 
0.068750 0.787500 0.978815 
0.068750 0.796875 0.978323 
0.068750 0.806250 0.977824 
0.068750 0.815625 0.977316 
0.068750 0.825000 0.976801 
0.068750 0.834375 0.976277 
0.068750 0.843750 0.975746 
0.068750 0.853125 0.975206 
0.068750 0.862500 0.974658 
0.068750 0.871875 0.974102 
0.068750 0.881250 0.973537 
0.068750 0.890625 0.972964 
0.068750 0.900000 0.972381 
0.068750 0.909375 0.971790 
0.068750 0.918750 0.971190 
0.068750 0.928125 0.970581 
0.068750 0.937500 0.969963 
0.068750 0.946875 0.969336 
0.068750 0.956250 0.968699 
0.068750 0.965625 0.968052 
0.068750 0.975000 0.967396 
0.068750 0.984375 0.966730 
0.068750 0.993750 0.966054 
0.068750 1.003125 0.965368 
0.068750 1.012500 0.964672 
0.068750 1.021875 0.963965 
0.068750 1.031250 0.963248 
0.068750 1.040625 0.962520 
0.068750 1.050000 0.961782 
0.068750 1.059375 0.961032 
0.068750 1.068750 0.960272 
0.068750 1.078125 0.959500 
0.068750 1.087500 0.958717 
0.068750 1.096875 0.957922 
0.068750 1.106250 0.957115 
0.068750 1.115625 0.956297 
0.068750 1.125000 0.955466 
0.068750 1.134375 0.954623 
0.068750 1.143750 0.953767 
0.068750 1.153125 0.952899 
0.068750 1.162500 0.952018 
0.068750 1.171875 0.951124 
0.068750 1.181250 0.950216 
0.068750 1.190625 0.949295 
0.068750 1.200000 0.948360 
0.075000 0.009375 0.999448 
0.075000 0.018750 0.999383 
0.075000 0.028125 0.999314 
0.075000 0.037500 0.999241 
0.075000 0.046875 0.999166 
0.075000 0.056250 0.999086 
0.075000 0.065625 0.999004 
0.075000 0.075000 0.998917 
0.075000 0.084375 0.998828 
0.075000 0.093750 0.998734 
0.075000 0.103125 0.998637 
0.075000 0.112500 0.998537 
0.075000 0.121875 0.998433 
0.075000 0.131250 0.998325 
0.075000 0.140625 0.998213 
0.075000 0.150000 0.998098 
0.075000 0.159375 0.997979 
0.075000 0.168750 0.997856 
0.075000 0.178125 0.997729 
0.075000 0.187500 0.997598 
0.075000 0.196875 0.997464 
0.075000 0.206250 0.997325 
0.075000 0.215625 0.997182 
0.075000 0.225000 0.997036 
0.075000 0.234375 0.996885 
0.075000 0.243750 0.996730 
0.075000 0.253125 0.996571 
0.075000 0.262500 0.996408 
0.075000 0.271875 0.996240 
0.075000 0.281250 0.996069 
0.075000 0.290625 0.995892 
0.075000 0.300000 0.995712 
0.075000 0.309375 0.995527 
0.075000 0.318750 0.995338 
0.075000 0.328125 0.995144 
0.075000 0.337500 0.994946 
0.075000 0.346875 0.994743 
0.075000 0.356250 0.994536 
0.075000 0.365625 0.994324 
0.075000 0.375000 0.994107 
0.075000 0.384375 0.993885 
0.075000 0.393750 0.993659 
0.075000 0.403125 0.993428 
0.075000 0.412500 0.993192 
0.075000 0.421875 0.992951 
0.075000 0.431250 0.992705 
0.075000 0.440625 0.992454 
0.075000 0.450000 0.992198 
0.075000 0.459375 0.991936 
0.075000 0.468750 0.991670 
0.075000 0.478125 0.991398 
0.075000 0.487500 0.991121 
0.075000 0.496875 0.990839 
0.075000 0.506250 0.990551 
0.075000 0.515625 0.990258 
0.075000 0.525000 0.989959 
0.075000 0.534375 0.989655 
0.075000 0.543750 0.989345 
0.075000 0.553125 0.989030 
0.075000 0.562500 0.988708 
0.075000 0.571875 0.988381 
0.075000 0.581250 0.988048 
0.075000 0.590625 0.987709 
0.075000 0.600000 0.987364 
0.075000 0.609375 0.987013 
0.075000 0.618750 0.986656 
0.075000 0.628125 0.986293 
0.075000 0.637500 0.985923 
0.075000 0.646875 0.985547 
0.075000 0.656250 0.985165 
0.075000 0.665625 0.984776 
0.075000 0.675000 0.984381 
0.075000 0.684375 0.983979 
0.075000 0.693750 0.983570 
0.075000 0.703125 0.983155 
0.075000 0.712500 0.982733 
0.075000 0.721875 0.982304 
0.075000 0.731250 0.981868 
0.075000 0.740625 0.981424 
0.075000 0.750000 0.980974 
0.075000 0.759375 0.980517 
0.075000 0.768750 0.980052 
0.075000 0.778125 0.979579 
0.075000 0.787500 0.979100 
0.075000 0.796875 0.978612 
0.075000 0.806250 0.978117 
0.075000 0.815625 0.977614 
0.075000 0.825000 0.977104 
0.075000 0.834375 0.976585 
0.075000 0.843750 0.976059 
0.075000 0.853125 0.975524 
0.075000 0.862500 0.974981 
0.075000 0.871875 0.974429 
0.075000 0.881250 0.973870 
0.075000 0.890625 0.973301 
0.075000 0.900000 0.972724 
0.075000 0.909375 0.972138 
0.075000 0.918750 0.971544 
0.075000 0.928125 0.970940 
0.075000 0.937500 0.970327 
0.075000 0.946875 0.969705 
0.075000 0.956250 0.969074 
0.075000 0.965625 0.968433 
0.075000 0.975000 0.967783 
0.075000 0.984375 0.967123 
0.075000 0.993750 0.966453 
0.075000 1.003125 0.965773 
0.075000 1.012500 0.965082 
0.075000 1.021875 0.964382 
0.075000 1.031250 0.963671 
0.075000 1.040625 0.962950 
0.075000 1.050000 0.962218 
0.075000 1.059375 0.961475 
0.075000 1.068750 0.960721 
0.075000 1.078125 0.959956 
0.075000 1.087500 0.959180 
0.075000 1.096875 0.958392 
0.075000 1.106250 0.957592 
0.075000 1.115625 0.956781 
0.075000 1.125000 0.955957 
0.075000 1.134375 0.955122 
0.075000 1.143750 0.954274 
0.075000 1.153125 0.953413 
0.075000 1.162500 0.952540 
0.075000 1.171875 0.951653 
0.075000 1.181250 0.950754 
0.075000 1.190625 0.949841 
0.075000 1.200000 0.948914 
0.081250 0.009375 0.999483 
0.081250 0.018750 0.999419 
0.081250 0.028125 0.999352 
0.081250 0.037500 0.999282 
0.081250 0.046875 0.999208 
0.081250 0.056250 0.999131 
0.081250 0.065625 0.999050 
0.081250 0.075000 0.998966 
0.081250 0.084375 0.998878 
0.081250 0.093750 0.998787 
0.081250 0.103125 0.998692 
0.081250 0.112500 0.998594 
0.081250 0.121875 0.998492 
0.081250 0.131250 0.998386 
0.081250 0.140625 0.998277 
0.081250 0.150000 0.998164 
0.081250 0.159375 0.998047 
0.081250 0.168750 0.997926 
0.081250 0.178125 0.997802 
0.081250 0.187500 0.997673 
0.081250 0.196875 0.997541 
0.081250 0.206250 0.997404 
0.081250 0.215625 0.997264 
0.081250 0.225000 0.997120 
0.081250 0.234375 0.996972 
0.081250 0.243750 0.996819 
0.081250 0.253125 0.996662 
0.081250 0.262500 0.996502 
0.081250 0.271875 0.996337 
0.081250 0.281250 0.996168 
0.081250 0.290625 0.995994 
0.081250 0.300000 0.995816 
0.081250 0.309375 0.995634 
0.081250 0.318750 0.995447 
0.081250 0.328125 0.995256 
0.081250 0.337500 0.995061 
0.081250 0.346875 0.994861 
0.081250 0.356250 0.994656 
0.081250 0.365625 0.994447 
0.081250 0.375000 0.994233 
0.081250 0.384375 0.994014 
0.081250 0.393750 0.993790 
0.081250 0.403125 0.993562 
0.081250 0.412500 0.993329 
0.081250 0.421875 0.993091 
0.081250 0.431250 0.992848 
0.081250 0.440625 0.992600 
0.081250 0.450000 0.992347 
0.081250 0.459375 0.992089 
0.081250 0.468750 0.991825 
0.081250 0.478125 0.991557 
0.081250 0.487500 0.991283 
0.081250 0.496875 0.991004 
0.081250 0.506250 0.990719 
0.081250 0.515625 0.990429 
0.081250 0.525000 0.990134 
0.081250 0.534375 0.989833 
0.081250 0.543750 0.989526 
0.081250 0.553125 0.989214 
0.081250 0.562500 0.988896 
0.081250 0.571875 0.988572 
0.081250 0.581250 0.988243 
0.081250 0.590625 0.987907 
0.081250 0.600000 0.987566 
0.081250 0.609375 0.987218 
0.081250 0.618750 0.986865 
0.081250 0.628125 0.986505 
0.081250 0.637500 0.986140 
0.081250 0.646875 0.985767 
